,NAME_x,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,tract,block group,S0601_C01_047E,S1501_C01_006E,S1501_C01_014E,S1501_C01_015E,S2801_C01_001E,S2801_C01_002E,S2801_C01_012E,pct_white,pct_black,pct_native,pct_asian,pct_hisp,pct_other,median_income,pct_college,pct_hs_grad,pct_device_access,pct_internet_access,GEOID,GEOID_tract
213,"Block Group 2, Census Tract 4431.02, Alameda County, California",917,786,198,0,0,534,25,29,0,0,0,131,64,0,443102,2,87794,3530,3405,2674,1511,1486,1449,0.2159214830970556,0.0,0.0,0.5823336968375137,0.14285714285714285,0.05888767720828789,87794,0.7575070821529745,0.9645892351274787,0.9834546657842489,0.9589675711449371,60014431022,6001443102
214,"Block Group 3, Census Tract 4431.02, Alameda County, California",1692,1651,182,0,0,1460,0,0,9,0,9,41,17,0,443102,3,87794,3530,3405,2674,1511,1486,1449,0.10756501182033097,0.0,0.0,0.8628841607565012,0.024231678486997636,0.010638297872340425,87794,0.7575070821529745,0.9645892351274787,0.9834546657842489,0.9589675711449371,60014431023,6001443102
215,"Block Group 4, Census Tract 4431.02, Alameda County, California",1292,1261,165,25,0,1057,0,0,14,0,14,31,15,0,443102,4,87794,3530,3405,2674,1511,1486,1449,0.12770897832817338,0.01934984520123839,0.0,0.8181114551083591,0.023993808049535603,0.021671826625386997,87794,0.7575070821529745,0.9645892351274787,0.9834546657842489,0.9589675711449371,60014431024,6001443102
216,"Block Group 1, Census Tract 4431.02, Alameda County, California",1164,1084,185,4,0,820,0,0,75,0,75,80,15,0,443102,1,87794,3530,3405,2674,1511,1486,1449,0.15893470790378006,0.003436426116838488,0.0,0.7044673539518901,0.06872852233676977,0.12886597938144329,87794,0.7575070821529745,0.9645892351274787,0.9834546657842489,0.9589675711449371,60014431021,6001443102
217,"Block Group 1, Census Tract 4432, Alameda County, California",2788,2765,604,0,14,1961,47,0,139,0,139,23,15,0,443200,1,66667,3045,2935,2431,1225,1216,1217,0.21664275466284075,0.0,0.005021520803443328,0.7033715925394548,0.00824964131994261,0.11657101865136299,66667,0.7983579638752053,0.9638752052545156,0.9926530612244898,0.9934693877551021,60014432001,6001443200
218,"Block Group 2, Census Tract 4432, Alameda County, California",1265,1258,126,0,0,1072,0,0,60,36,24,7,0,0,443200,2,66667,3045,2935,2431,1225,1216,1217,0.09960474308300395,0.0,0.0,0.8474308300395257,0.005533596837944664,0.09486166007905138,66667,0.7983579638752053,0.9638752052545156,0.9926530612244898,0.9934693877551021,60014432002,6001443200
219,"Block Group 1, Census Tract 4441, Alameda County, California",3079,2196,1418,18,0,677,0,0,83,11,72,883,324,0,444100,1,49521,5873,5265,1841,2573,2438,2414,0.4605391360831439,0.005846053913608314,0.0,0.21987658330626828,0.28678142253978567,0.05391360831438779,49521,0.3134684147794994,0.8964753958794484,0.9475320637388263,0.9382044306257287,60014441001,6001444100
220,"Block Group 4, Census Tract 4441, Alameda County, California",1471,1367,660,0,0,684,23,0,0,0,0,104,82,0,444100,4,49521,5873,5265,1841,2573,2438,2414,0.4486743711760707,0.0,0.0,0.46498980285520053,0.07070020394289599,0.01563562202583277,49521,0.3134684147794994,0.8964753958794484,0.9475320637388263,0.9382044306257287,60014441004,6001444100
221,"Block Group 2, Census Tract 4441, Alameda County, California",1353,1179,516,65,9,503,0,0,86,0,86,174,155,0,444100,2,49521,5873,5265,1841,2573,2438,2414,0.38137472283813745,0.04804138950480414,0.0066518847006651885,0.37176644493717664,0.1286031042128603,0.1271249076127125,49521,0.3134684147794994,0.8964753958794484,0.9475320637388263,0.9382044306257287,60014441002,6001444100
222,"Block Group 3, Census Tract 4441, Alameda County, California",1653,636,411,0,0,195,0,0,30,0,30,1017,59,0,444100,3,49521,5873,5265,1841,2573,2438,2414,0.24863883847549909,0.0,0.0,0.11796733212341198,0.6152450090744102,0.036297640653357534,49521,0.3134684147794994,0.8964753958794484,0.9475320637388263,0.9382044306257287,60014441003,6001444100
223,"Block Group 2, Census Tract 4445, Alameda County, California",1563,1390,445,19,11,748,79,0,88,0,88,173,0,0,444500,2,41086,4948,4311,1450,2025,2014,1933,0.2847088931541907,0.01215611004478567,0.007037747920665387,0.47856685860524634,0.11068458093410109,0.16314779270633398,41086,0.29304769603880354,0.8712611156022635,0.994567901234568,0.9545679012345679,60014445002,6001444500
224,"Block Group 3, Census Tract 4445, Alameda County, California",2365,1175,436,87,0,560,0,0,92,0,92,1190,153,0,444500,3,41086,4948,4311,1450,2025,2014,1933,0.1843551797040169,0.03678646934460888,0.0,0.23678646934460887,0.5031712473572939,0.07780126849894292,41086,0.29304769603880354,0.8712611156022635,0.994567901234568,0.9545679012345679,60014445003,6001444500
225,"Block Group 1, Census Tract 4445, Alameda County, California",606,409,147,34,0,228,0,0,0,0,0,197,63,0,444500,1,41086,4948,4311,1450,2025,2014,1933,0.24257425742574257,0.056105610561056105,0.0,0.37623762376237624,0.3250825082508251,0.0,41086,0.29304769603880354,0.8712611156022635,0.994567901234568,0.9545679012345679,60014445001,6001444500
226,"Block Group 4, Census Tract 4445, Alameda County, California",2984,967,359,167,0,382,0,18,41,0,41,2017,529,0,444500,4,41086,4948,4311,1450,2025,2014,1933,0.1203083109919571,0.05596514745308311,0.0,0.12801608579088472,0.6759383378016086,0.03351206434316354,41086,0.29304769603880354,0.8712611156022635,0.994567901234568,0.9545679012345679,60014445004,6001444500
227,"Block Group 1, Census Tract 4308, Alameda County, California",736,725,482,0,0,198,0,0,45,0,45,11,11,0,430800,1,41949,3814,3500,1534,2109,1897,1880,0.654891304347826,0.0,0.0,0.26902173913043476,0.014945652173913044,0.12228260869565218,41949,0.4022024121657053,0.9176717357105402,0.8994784257942152,0.8914177335229967,60014308001,6001430800
228,"Block Group 2, Census Tract 4308, Alameda County, California",569,492,234,14,39,205,0,0,0,0,0,77,41,0,430800,2,41949,3814,3500,1534,2109,1897,1880,0.4112478031634446,0.02460456942003515,0.06854130052724078,0.3602811950790861,0.13532513181019332,0.0,41949,0.4022024121657053,0.9176717357105402,0.8994784257942152,0.8914177335229967,60014308002,6001430800
229,"Block Group 3, Census Tract 4308, Alameda County, California",2404,2262,1411,17,0,623,60,0,151,0,151,142,142,0,430800,3,41949,3814,3500,1534,2109,1897,1880,0.5869384359400999,0.007071547420965058,0.0,0.2591514143094842,0.05906821963394343,0.15058236272878536,41949,0.4022024121657053,0.9176717357105402,0.8994784257942152,0.8914177335229967,60014308003,6001430800
230,"Block Group 4, Census Tract 4308, Alameda County, California",1573,1407,888,50,8,449,0,0,12,0,12,166,73,37,430800,4,41949,3814,3500,1534,2109,1897,1880,0.5645263827082009,0.03178639542275906,0.0050858232676414495,0.28544183089637637,0.10553083280356007,0.015257469802924348,41949,0.4022024121657053,0.9176717357105402,0.8994784257942152,0.8914177335229967,60014308004,6001430800
231,"Block Group 4, Census Tract 4336, Alameda County, California",1752,1285,441,32,40,742,0,0,30,0,30,467,338,0,433600,4,26794,4460,3656,1286,2132,1990,1850,0.2517123287671233,0.0182648401826484,0.0228310502283105,0.4235159817351598,0.2665525114155251,0.03424657534246575,26794,0.2883408071748879,0.8197309417040358,0.9333958724202627,0.8677298311444653,60014336004,6001433600
232,"Block Group 1, Census Tract 4336, Alameda County, California",1669,1534,341,48,82,869,0,0,194,0,194,135,8,0,433600,1,26794,4460,3656,1286,2132,1990,1850,0.2043139604553625,0.028759736369083282,0.04913121629718394,0.5206710605152786,0.08088675853804674,0.23247453565008988,26794,0.2883408071748879,0.8197309417040358,0.9333958724202627,0.8677298311444653,60014336001,6001433600
233,"Block Group 2, Census Tract 4336, Alameda County, California",1460,1267,207,367,0,658,0,0,35,0,35,193,129,0,433600,2,26794,4460,3656,1286,2132,1990,1850,0.14178082191780822,0.2513698630136986,0.0,0.4506849315068493,0.13219178082191782,0.04794520547945205,26794,0.2883408071748879,0.8197309417040358,0.9333958724202627,0.8677298311444653,60014336002,6001433600
234,"Block Group 3, Census Tract 4336, Alameda County, California",1213,930,420,84,0,220,118,0,88,0,88,283,134,0,433600,3,26794,4460,3656,1286,2132,1990,1850,0.3462489694971146,0.06924979389942292,0.0,0.18136850783182193,0.2333058532563891,0.24237427864798022,26794,0.2883408071748879,0.8197309417040358,0.9333958724202627,0.8677298311444653,60014336003,6001433600
235,"Block Group 2, Census Tract 4038, Alameda County, California",851,840,607,142,0,60,0,0,31,0,31,11,0,0,403800,2,67365,2881,2795,2258,1814,1759,1683,0.7132784958871915,0.16686251468860164,0.0,0.07050528789659224,0.012925969447708578,0.07285546415981199,67365,0.783755640402638,0.9701492537313433,0.9696802646085998,0.9277839029768468,60014038002,6001403800
236,"Block Group 3, Census Tract 4038, Alameda County, California",732,680,349,175,0,125,4,0,27,0,27,52,49,0,403800,3,67365,2881,2795,2258,1814,1759,1683,0.476775956284153,0.2390710382513661,0.0,0.17076502732240437,0.07103825136612021,0.07923497267759563,67365,0.783755640402638,0.9701492537313433,0.9696802646085998,0.9277839029768468,60014038003,6001403800
237,"Block Group 4, Census Tract 4038, Alameda County, California",1349,1331,1057,118,0,95,0,0,61,0,61,18,11,0,403800,4,67365,2881,2795,2258,1814,1759,1683,0.7835433654558932,0.08747220163083766,0.0,0.07042253521126761,0.013343217197924388,0.0904373610081542,67365,0.783755640402638,0.9701492537313433,0.9696802646085998,0.9277839029768468,60014038004,6001403800
238,"Block Group 1, Census Tract 4038, Alameda County, California",419,380,257,0,0,112,0,0,11,0,11,39,11,0,403800,1,67365,2881,2795,2258,1814,1759,1683,0.6133651551312649,0.0,0.0,0.26730310262529833,0.09307875894988067,0.05250596658711217,67365,0.783755640402638,0.9701492537313433,0.9696802646085998,0.9277839029768468,60014038001,6001403800
239,"Block Group 1, Census Tract 4040, Alameda County, California",1654,1370,871,171,0,197,31,15,85,0,85,284,145,0,404000,1,57564,2477,2422,1779,1638,1618,1560,0.526602176541717,0.1033857315598549,0.0,0.11910519951632406,0.1717049576783555,0.13059250302297462,57564,0.7182075090835688,0.9777957206297941,0.9877899877899878,0.9523809523809523,60014040001,6001404000
240,"Block Group 2, Census Tract 4040, Alameda County, California",1241,1050,727,39,29,98,40,0,117,0,117,191,110,34,404000,2,57564,2477,2422,1779,1638,1618,1560,0.5858178887993554,0.031426269137792104,0.023368251410153102,0.0789685737308622,0.15390813859790492,0.22078968573730862,57564,0.7182075090835688,0.9777957206297941,0.9877899877899878,0.9523809523809523,60014040002,6001404000
241,"Block Group 1, Census Tract 4045.01, Alameda County, California",1809,1688,1201,122,0,209,9,13,134,0,134,121,116,0,404501,1,96458,1299,1266,1094,659,639,640,0.6639027086788281,0.06744057490326147,0.0,0.11553344389165285,0.06688778330569375,0.1603095632946379,96458,0.8421862971516552,0.9745958429561201,0.9696509863429439,0.9711684370257967,60014045011,6001404501
242,"Block Group 5, Census Tract 4051, Alameda County, California",1023,1006,576,231,0,88,0,11,100,0,100,17,0,0,405100,5,89046,3221,3212,2691,1608,1572,1531,0.5630498533724341,0.22580645161290322,0.0,0.08602150537634409,0.016617790811339198,0.20625610948191594,89046,0.835454827693263,0.9972058366966781,0.9776119402985075,0.9521144278606966,60014051005,6001405100
243,"Block Group 2, Census Tract 4051, Alameda County, California",752,705,493,126,0,13,0,0,73,0,73,47,10,0,405100,2,89046,3221,3212,2691,1608,1572,1531,0.6555851063829787,0.1675531914893617,0.0,0.017287234042553192,0.0625,0.19414893617021275,89046,0.835454827693263,0.9972058366966781,0.9776119402985075,0.9521144278606966,60014051002,6001405100
244,"Block Group 4, Census Tract 4051, Alameda County, California",673,664,380,112,0,110,0,0,62,0,62,9,9,0,405100,4,89046,3221,3212,2691,1608,1572,1531,0.5646359583952452,0.1664190193164933,0.0,0.16344725111441308,0.01337295690936107,0.18424962852897475,89046,0.835454827693263,0.9972058366966781,0.9776119402985075,0.9521144278606966,60014051004,6001405100
245,"Block Group 3, Census Tract 4051, Alameda County, California",1019,966,679,93,0,143,0,0,51,32,19,53,0,8,405100,3,89046,3221,3212,2691,1608,1572,1531,0.6663395485770363,0.09126594700686948,0.0,0.14033366045142295,0.052011776251226695,0.10009813542688911,89046,0.835454827693263,0.9972058366966781,0.9776119402985075,0.9521144278606966,60014051003,6001405100
246,"Block Group 1, Census Tract 4051, Alameda County, California",818,797,658,19,0,81,0,0,39,0,39,21,11,0,405100,1,89046,3221,3212,2691,1608,1572,1531,0.80440097799511,0.023227383863080684,0.0,0.09902200488997555,0.02567237163814181,0.09535452322738386,89046,0.835454827693263,0.9972058366966781,0.9776119402985075,0.9521144278606966,60014051001,6001405100
247,"Block Group 2, Census Tract 4057, Alameda County, California",1343,1127,132,159,0,784,0,16,36,36,0,216,24,0,405700,2,27561,2615,1858,702,1368,1311,1256,0.09828741623231571,0.11839166046165302,0.0,0.5837676842889055,0.16083395383469842,0.06552494415487714,27561,0.2684512428298279,0.7105162523900573,0.9583333333333334,0.9181286549707602,60014057002,6001405700
248,"Block Group 3, Census Tract 4057, Alameda County, California",767,647,157,133,7,299,0,0,51,0,51,120,79,0,405700,3,27561,2615,1858,702,1368,1311,1256,0.2046936114732725,0.17340286831812254,0.009126466753585397,0.3898305084745763,0.15645371577574968,0.13298565840938723,27561,0.2684512428298279,0.7105162523900573,0.9583333333333334,0.9181286549707602,60014057003,6001405700
249,"Block Group 1, Census Tract 4057, Alameda County, California",1421,1275,219,455,10,542,0,38,11,0,11,146,9,0,405700,1,27561,2615,1858,702,1368,1311,1256,0.15411681914144967,0.32019704433497537,0.007037297677691766,0.38142153413089375,0.10274454609429978,0.0422237860661506,27561,0.2684512428298279,0.7105162523900573,0.9583333333333334,0.9181286549707602,60014057001,6001405700
250,"Block Group 4, Census Tract 4058, Alameda County, California",726,652,68,47,37,500,0,0,0,0,0,74,7,0,405800,4,21934,2834,1916,654,1338,1232,1119,0.09366391184573003,0.06473829201101929,0.05096418732782369,0.6887052341597796,0.10192837465564739,0.0,21934,0.23076923076923078,0.6760762173606211,0.9207772795216741,0.8363228699551569,60014058004,6001405800
251,"Block Group 1, Census Tract 4058, Alameda County, California",1028,744,134,215,0,376,0,8,11,0,11,284,242,0,405800,1,21934,2834,1916,654,1338,1232,1119,0.1303501945525292,0.20914396887159534,0.0,0.3657587548638132,0.27626459143968873,0.029182879377431907,21934,0.23076923076923078,0.6760762173606211,0.9207772795216741,0.8363228699551569,60014058001,6001405800
252,"Block Group 2, Census Tract 4058, Alameda County, California",1268,1108,258,232,20,598,0,0,0,0,0,160,40,0,405800,2,21934,2834,1916,654,1338,1232,1119,0.20347003154574134,0.1829652996845426,0.015772870662460567,0.471608832807571,0.12618296529968454,0.0,21934,0.23076923076923078,0.6760762173606211,0.9207772795216741,0.8363228699551569,60014058002,6001405800
253,"Block Group 3, Census Tract 4058, Alameda County, California",1348,1121,196,450,0,397,25,0,53,0,53,227,129,18,405800,3,21934,2834,1916,654,1338,1232,1119,0.14540059347181009,0.33382789317507416,0.0,0.29451038575667654,0.16839762611275966,0.09718100890207715,21934,0.23076923076923078,0.6760762173606211,0.9207772795216741,0.8363228699551569,60014058003,6001405800
254,"Block Group 1, Census Tract 4069, Alameda County, California",622,585,532,0,0,53,0,0,0,0,0,37,37,0,406900,1,54423,2799,2688,1653,1551,1503,1488,0.8553054662379421,0.0,0.0,0.08520900321543408,0.0594855305466238,0.0,54423,0.5905680600214362,0.9603429796355841,0.9690522243713733,0.9593810444874274,60014069001,6001406900
255,"Block Group 2, Census Tract 4069, Alameda County, California",1360,1206,840,85,15,180,0,0,86,0,86,154,53,0,406900,2,54423,2799,2688,1653,1551,1503,1488,0.6176470588235294,0.0625,0.011029411764705883,0.1323529411764706,0.11323529411764706,0.1264705882352941,54423,0.5905680600214362,0.9603429796355841,0.9690522243713733,0.9593810444874274,60014069002,6001406900
256,"Block Group 3, Census Tract 4069, Alameda County, California",1626,1449,325,585,0,360,12,0,167,9,158,177,67,0,406900,3,54423,2799,2688,1653,1551,1503,1488,0.1998769987699877,0.35977859778597787,0.0,0.22140221402214022,0.1088560885608856,0.21279212792127922,54423,0.5905680600214362,0.9603429796355841,0.9690522243713733,0.9593810444874274,60014069003,6001406900
257,"Block Group 1, Census Tract 4366.02, Alameda County, California",3801,1781,233,699,0,638,145,0,66,6,60,2020,938,29,436602,1,36870,3410,2615,519,1680,1578,1361,0.06129965798474086,0.18389897395422258,0.0,0.1678505656406209,0.5314390949750066,0.07287555906340437,36870,0.15219941348973606,0.7668621700879765,0.9392857142857143,0.8101190476190476,60014366021,6001436602
258,"Block Group 2, Census Tract 4366.02, Alameda County, California",1312,854,301,3,0,428,27,0,95,0,95,458,198,0,436602,2,36870,3410,2615,519,1680,1578,1361,0.22942073170731708,0.0022865853658536584,0.0,0.32621951219512196,0.3490853658536585,0.16539634146341464,36870,0.15219941348973606,0.7668621700879765,0.9392857142857143,0.8101190476190476,60014366022,6001436602
259,"Block Group 3, Census Tract 4233, Alameda County, California",1079,919,621,266,3,11,0,0,18,0,18,160,28,0,423300,3,48518,2661,2513,1576,1587,1408,1276,0.5755329008341057,0.24652455977757182,0.0027803521779425394,0.010194624652455977,0.14828544949026876,0.033364226135310475,48518,0.5922585494175122,0.9443818113491169,0.8872085696282294,0.8040327662255828,60014233003,6001423300
260,"Block Group 1, Census Tract 4233, Alameda County, California",932,779,340,246,0,128,0,0,65,0,65,153,94,0,423300,1,48518,2661,2513,1576,1587,1408,1276,0.3648068669527897,0.26394849785407726,0.0,0.13733905579399142,0.16416309012875535,0.13948497854077252,48518,0.5922585494175122,0.9443818113491169,0.8872085696282294,0.8040327662255828,60014233001,6001423300
261,"Block Group 2, Census Tract 4233, Alameda County, California",1493,1366,595,381,0,194,0,0,196,9,187,127,34,23,423300,2,48518,2661,2513,1576,1587,1408,1276,0.3985264567983925,0.2551908908238446,0.0,0.12993971868720697,0.08506363027461487,0.2625586068318821,48518,0.5922585494175122,0.9443818113491169,0.8872085696282294,0.8040327662255828,60014233002,6001423300
